id,lat,lng,"type","title"
327311,54.5667,-1.23333,"","Middlesbrough"
34939,48.1419,17.1106,"","Kostol Nanebovzatia Panny Márie (Notre Dame)"
327373,43.3167,13,"","Marky"
327603,43.39,22.6782,"","Midžur"
327619,74,56,"","Nová Zem"
328080,-8.65,115.217,"","Bali"
328081,48.7733,19.8856,"","Fabova hoľa (vrch)"
328094,48.7758,20.2111,"","Stolica (vrch)"
241664,48.9167,17.7825,"","Veľký Lopeník"
154710,40.6008,19.7364,"","Ballsh"
328123,48.7622,18.8117,"","Bralová skala"
154718,40.6275,20.99,"","Bilisht"
328252,51.1,7.11667,"","Bergisch Gladbach"
328307,53.725,-1.86278,"","Halifax (Yorkshire)"
154719,41.4833,20.2167,"","Bulqizë"
10118,34.05,-118.25,"","Los Angeles"
328368,53.1144,-3.99667,"","Tryfan"
35550,54.0333,19.05,"city","Malbork"
154720,41.6083,20.0111,"","Burrel"
328521,23.7,133.87,"","Alice Springs"
241965,48.1383,17.1044,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.1825,17.0944,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.3633,17.2611,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.46,17.2739,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.3839,17.3172,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.8606,17.7031,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.9167,17.7825,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.5967,17.9706,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.4753,18.4858,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.3644,18.6356,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.4131,18.9692,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.2025,19.4997,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.3264,19.6642,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.2978,19.6922,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.5106,18.79,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.3772,18.8253,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.4031,18.8772,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.4519,18.8697,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.3494,19.0792,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.1681,19.0922,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.1586,19.7894,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.8047,19.1486,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.3586,21.5572,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.3019,21.5092,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.4367,21.5975,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.4147,21.7081,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.3331,21.9731,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.9525,22.4,"landmark","Zoznam rozhľadní na Slovensku"
241965,49.2361,21.1725,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.9994,21.2467,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.7792,20.8603,"landmark","Zoznam rozhľadní na Slovensku"
241965,48.7614,21.2369,"landmark","Zoznam rozhľadní na Slovensku"
328751,54.8253,32.0529,"","Šablóna:Infobox Letecká nehoda/Dokumentácia"
155049,55.65,12.0833,"","Roskilde"
328806,41.9667,44.1,"","Gori"
242504,48.3839,17.3172,"","Kukla (vrch)"
328990,51.5167,6.91667,"","Bottrop"
328992,51.75,14.3333,"","Cottbus"
243377,56.25,34.3333,"","Ržev"
329000,50.9167,11.5833,"","Jena"
155577,40.3833,-3.71667,"","Madrid"
244195,57.0333,9.91667,"","Aalborg"
329262,10.5667,72.6167,"","Lakadivy"
246655,-25.345,131.036,"","Uluru"
247605,49.2245,18.7406,"","Žilinský hrad"
329358,37.8667,-122.267,"","Berkeley (Kalifornia)"
248479,-6.53333,110.667,"","Jawa Tengah"
36437,52.9219,-1.47583,"","Derby (Derbyshire)"
