id,lat,lng,"type","title"
412349,48.8006,8.44083,"city","Bad Herrenalb"
465674,53.335,-6.2292,"landmark","Lansdowne Road"
533509,49.45,10.4667,"city","Obernzenn"
400346,48.6492,2.96,"","Courpalay"
254681,49.2167,10.5667,"city","Burgoberbach"
333390,52.5208,13.4094,"","Fernsehturm Berlin"
278251,48.9722,2.2578,"city","Sannois"
412361,49.0364,8.70611,"city","Bretten"
333393,52.2713,4.54636,"landmark","Keukenhof"
533525,49.7167,10.4167,"city","Oberscheinfeld"
466081,-33.9007,151.168,"landmark","Enmore, New South Wales"
354467,1.21667,-77.3667,"mountain","Galeras"
279114,48.452,6.2525,"city","Leménil-Mitry"
279114,48.45,6.25,"city","Leménil-Mitry"
254682,49.1167,10.4667,"city","Burk"
400347,48.6369,3.28778,"","Courchamp"
354571,-47.15,-70.6667,"","Cueva de las Manos"
412369,49.1333,8.6,"city","Bruchsal"
533527,49.6667,10.4667,"city","Scheinfeld"
466089,-33.8833,151.25,"landmark","Woollahra, New South Wales"
279115,49.2258,4.732,"city","Rouvroy-Ripont"
279115,49.2167,4.73333,"city","Rouvroy-Ripont"
354594,-53.5,-71.4167,"","Semenanjung Brunswick"
760,-8.33333,115,"isle","Daftar pulau di Indonesia"
760,-8.80306,115.528,"isle","Daftar pulau di Indonesia"
760,-8.73333,115.533,"isle","Daftar pulau di Indonesia"
760,-8.51667,115.617,"isle","Daftar pulau di Indonesia"
760,-8.8,115.233,"isle","Daftar pulau di Indonesia"
760,-8.7,115.45,"isle","Daftar pulau di Indonesia"
760,-8.68333,115.45,"isle","Daftar pulau di Indonesia"
760,-8.8,115.242,"isle","Daftar pulau di Indonesia"
760,-8.7333,115.533,"isle","Daftar pulau di Indonesia"
760,-8.73333,115.233,"isle","Daftar pulau di Indonesia"
760,-8.56667,115.583,"isle","Daftar pulau di Indonesia"
760,-8.43889,117.039,"isle","Daftar pulau di Indonesia"
760,-8.43333,117.667,"isle","Daftar pulau di Indonesia"
760,-8.58333,117.833,"isle","Daftar pulau di Indonesia"
760,-8.6,117.833,"isle","Daftar pulau di Indonesia"
760,-8.5,117.667,"isle","Daftar pulau di Indonesia"
760,-8.25,117.567,"isle","Daftar pulau di Indonesia"
760,-8.53333,117.733,"isle","Daftar pulau di Indonesia"
760,-8.65,117.983,"isle","Daftar pulau di Indonesia"
760,-8.56667,117.767,"isle","Daftar pulau di Indonesia"
760,-8.61667,117.867,"isle","Daftar pulau di Indonesia"
254683,49.3667,10.4167,"city","Colmberg"
333705,22.28,114.174,"landmark","Central Plaza, Hong Kong"
279118,3.64443,-54.0338,"city","Maripasoula"
412375,47.6969,8.69028,"city","Büsingen am Hochrhein"
354595,-49.3708,-74.9264,"isle","Pulau Wellington"
334025,48.2161,16.3956,"landmark","Riesenrad"
533528,49.5167,10.1167,"city","Simmershofen"
466248,25.2637,51.4481,"landmark","Stadion Internasional Khalifa"
400348,48.6789,2.74694,"","Courquetaine"
279223,44.7008,6.86916,"city","Saint-Véran"
334054,48.8656,2.32111,"landmark","Place de la Concorde"
354598,-49.139,-74.453,"","Villa Puerto Edén"
254692,49.2533,10.2875,"city","Dombühl"
